accession_no,cik,ticker,filed_at_dt,abn_ret_3d,sentiment_label_3d
0001094285-21-000090,1094285,TDY,2021-04-28,-0.032912354133808774,-1
0001098151-21-000003,1098151,FDBC,2021-01-27,-0.004206161991315849,0
0001099219-21-000103,1099219,MET-PF,2021-03-05,-0.017955584876044428,-1
0001100682-21-000028,1100682,CRL,2021-12-27,0.017172453288526568,1
0001101215-21-000173,1101215,BFH,2021-10-28,0.011476467724887085,1
0001104485-21-000122,1104485,NOG,2021-11-03,0.03282471534165121,1
0001108524-21-000051,1108524,CRM,2021-11-30,0.011404237408399576,1
0001109357-21-000037,1109357,EXC,2021-04-30,-0.011270299966969155,-1
0001120970-21-000003,1120970,LODE,2021-01-04,0.0007797086356324812,0
0001122976-21-000008,1122976,AVNT,2021-02-09,0.035095382938122865,1
0001125376-21-000126,1125376,ENSG,2021-07-28,0.02127437198755211,1
0001125376-21-000151,1125376,ENSG,2021-10-25,0.10267080301520215,1
0001130464-21-000018,1130464,BKH,2021-05-04,0.016358370248580556,1
0001133311-21-000006,1133311,TZOO,2021-03-31,-0.07272354385829427,-1
0001141391-21-000088,1141391,MA,2021-04-29,-0.030568801920325628,-1
0001144215-21-000005,1144215,AYI,2021-01-07,0.011725682671441362,1
0001144519-21-000196,1144519,BG,2021-10-13,-0.011346479448307356,-1
0001144980-21-000003,1144980,ABG,2021-01-28,-0.0020417984471583495,0
0001144980-21-000109,1144980,ABG,2021-06-28,0.07453492689545693,1
0001158172-21-000154,1158172,SCOR,2021-12-16,-0.007256318554031971,0
0001163302-21-000104,1163302,X,2021-10-28,-0.012741604508073934,-1
0001166388-21-000079,1166388,VRNT,2021-06-01,0.007801467342905655,0
0001166928-21-000073,1166928,WTBA,2021-06-04,-0.05426892670474792,-1
0001173514-21-000085,1173514,HY,2021-08-03,-0.021982113105203926,-1
0001174850-21-000022,1174850,NIC,2021-04-20,0.01762843720237406,1
0001174850-21-000053,1174850,NIC,2021-07-16,-0.014981753768404493,-1
0001174850-21-000058,1174850,NIC,2021-07-20,-0.020099873407559476,-1
0001174922-21-000038,1174922,WYNN,2021-05-06,-0.002539834435563826,0
0001177609-21-000022,1177609,FIVE,2021-09-01,-0.026137049628620845,-1
0001185348-21-000019,1185348,PRAA,2021-08-05,-0.04082017450532549,-1
0001232582-21-000112,1232582,AHT-PI,2021-05-10,-0.011726438239875958,-1
0001254699-21-000014,1254699,QVCC,2021-07-13,0.0032364745913431303,0
0001260221-21-000031,1260221,TDG,2021-03-01,0.007626498300881468,0
0001260221-21-000115,1260221,TDG,2021-08-11,-0.014915969583046862,-1
0001273441-21-000032,1273441,GTE,2021-11-02,-0.008825180749361339,-1
0001273813-21-000070,1273813,AGO,2021-12-15,-0.0014893241477432761,0
0001274737-21-000098,1274737,XGN,2021-08-27,-0.013756838374711644,-1
0001275158-21-000025,1275158,NDLS,2021-03-03,0.017113056498013313,1
0001277902-21-000004,1277902,MVBF,2021-02-18,0.23666277235293287,1
0001277902-21-000133,1277902,MVBF,2021-11-17,0.006467282301033217,0
0001287032-21-000438,1287032,PSEC-PA,2021-09-14,0.01776427705407979,1
0001295947-21-000015,1295947,PBH,2021-05-06,0.051123449267194254,1
0001297184-21-000029,1297184,AMPH,2021-05-07,0.03953846649744297,1
0001298946-21-000079,1298946,DRH-PA,2021-07-01,0.0017456846970249629,0
0001300514-21-000139,1300514,LVS,2021-09-10,-0.12632721799548963,-1
0001301787-21-000055,1301787,BXC,2021-05-24,-0.033091286119415364,-1
0001309402-21-000130,1309402,GPRE,2021-10-27,0.0370093804528937,1
0001315399-21-000043,1315399,PKBK,2021-09-23,0.021550993372693394,1
0001319161-21-000008,1319161,WMG,2021-02-01,-0.01713342616428415,-1
0001319161-21-000024,1319161,WMG,2021-08-03,-0.044422558486190034,-1
0001320695-21-000120,1320695,THS,2021-05-04,0.03209020690445441,1
0001324424-21-000026,1324424,EXPE,2021-04-07,-0.03169298068916793,-1
0001326160-21-000213,1326160,DUKB,2021-08-05,-0.008988992610167945,-1
0001327318-21-000048,1327318,TRUE,2021-10-28,-0.0644897705196592,-1
0001327811-21-000110,1327811,WDAY,2021-06-11,0.019705657880236038,1
0001332349-21-000083,1332349,BKD,2021-09-23,0.0896941114588592,1
0001336917-21-000024,1336917,UA,2021-05-04,-0.09302701646567457,-1
0001336917-21-000054,1336917,UA,2021-10-14,-0.018993646893135097,-1
0001341318-21-000024,1341318,LSBK,2021-04-28,0.02121578329479168,1
0001356576-21-000033,1356576,SUPN,2021-04-28,-0.026301158395190538,-1
0001356576-21-000090,1356576,SUPN,2021-11-04,0.03504197847427015,1
0001360901-21-000007,1360901,EVR,2021-04-28,0.00037119632106785705,0
0001362468-21-000054,1362468,ALGT,2021-10-14,-0.03180598611811747,-1
0001362468-21-000068,1362468,ALGT,2021-12-01,0.012528837374947255,1
0001364954-21-000122,1364954,CHGG,2021-11-29,0.03174939238101793,1
0001366868-21-000076,1366868,GSAT,2021-11-12,-0.06089258770668271,-1
0001376339-21-000017,1376339,MDXG,2021-03-30,0.15708938166476671,1
0001376339-21-000106,1376339,MDXG,2021-11-02,0.03938240667864146,1
0001377789-21-000086,1377789,AVNW,2021-11-15,-0.05928100035862549,-1
0001378950-21-000013,1378950,PRTS,2021-05-10,-0.048607237406776194,-1
0001383650-21-000020,1383650,CQP,2021-07-20,-0.028380113421266562,-1
0001384101-21-000118,1384101,VCYT,2021-07-12,-0.0025519782315056583,0
0001389050-21-000046,1389050,AROC,2021-11-02,0.03831374408294663,1
0001390777-21-000110,1390777,BK,2021-12-08,0.0018915880032511767,0
0001393612-21-000005,1393612,DFS,2021-01-20,-0.07783948789727069,-1
0001396814-21-000055,1396814,PCRX,2021-09-15,0.06280169438029803,1
0001396814-21-000061,1396814,PCRX,2021-11-03,0.03886262751044445,1
0001397187-21-000002,1397187,LULU,2021-01-11,-0.02615904371190425,-1
0001398987-21-000018,1398987,HOUS,2021-01-27,0.03171072042915535,1
0001401257-21-000100,1401257,FET,2021-12-27,-0.0025929178484501714,0
0001401914-21-000088,1401914,DARE,2021-06-24,0.11441862648222245,1
0001402057-21-000071,1402057,CDW,2021-05-05,-0.016951247951048187,-1
0001403161-21-000072,1403161,V,2021-12-30,0.02894515040699608,1
0001408075-21-000032,1408075,GPK,2021-07-27,0.014703228877093077,1
0001408100-21-000065,1408100,KW,2021-03-25,-0.022067829555899143,-1
0001408100-21-000132,1408100,KW,2021-10-07,0.028707149198137438,1
0001410384-21-000096,1410384,QTWO,2021-06-11,0.026924309284149683,1
0001410636-21-000225,1410636,AWK,2021-12-16,-0.01501063486825327,-1
0001412100-21-000018,1412100,MHNC,2021-03-15,0.011242376571390489,1
0001412665-21-000105,1412665,MOFG,2021-11-01,0.017795822488466673,1
0001413329-21-000067,1413329,PM,2021-08-19,-0.014049647825040035,-1
0001419536-21-000203,1419536,CBNK,2021-11-19,-0.017854147489906658,-1
0001420800-21-000008,1420800,ENOV,2021-02-18,0.0555847688725255,1
0001423689-21-000059,1423689,AGNCP,2021-07-01,0.014787796760953209,1
0001423902-21-000043,1423902,WES,2021-11-09,0.012556393764224794,1
0001433195-21-000055,1433195,APPF,2021-05-19,0.042348916948058424,1
0001434389-21-000018,1434389,UNSS,2021-09-17,1.0123936003096863,1
0001436126-21-000028,1436126,MG,2021-05-26,0.015158331037213202,1
0001436126-21-000040,1436126,MG,2021-11-02,-0.03915990346108422,-1
0001439288-21-000161,1439288,ZWS,2021-07-20,-0.009119995193441532,-1
0001446371-21-000020,1446371,SGIC,2021-06-01,0.13355850506414702,1
0001452477-21-000037,1452477,SEVN,2021-08-03,-0.0013914093610871703,0
0001452857-21-000024,1452857,SPLP-PA,2021-05-12,0.007469825959007581,0
0001452936-21-000017,1452936,PCOK,2021-04-14,0.03158446963612771,1
0001452936-21-000075,1452936,PCOK,2021-11-12,-0.004642571812110807,0
0001459200-21-000010,1459200,ALRM,2021-02-25,-0.011693314724885773,-1
0001462418-21-000021,1462418,ASPS,2021-05-18,-0.1187943536334708,-1
0001465740-21-000042,1465740,TWO-PB,2021-03-10,0.02762997626078012,1
0001467623-21-000037,1467623,DBX,2021-08-05,0.001465652767186798,0
0001469367-21-000134,1469367,RUN,2021-06-07,-8.110268953354094e-05,0
0001475841-21-000014,1475841,NBHC,2021-05-04,0.013127089275698056,1
0001475841-21-000033,1475841,NBHC,2021-08-04,0.03959729861960737,1
0001476204-21-000185,1476204,PECO,2021-08-02,0.05565352493847198,1
0001477720-21-000051,1477720,ASAN,2021-09-01,0.03790530367560607,1
0001479094-21-000017,1479094,STAG,2021-07-14,0.019327366054900597,1
0001481792-21-000024,1481792,QUAD,2021-05-19,-0.05389583117067043,-1
0001488139-21-000096,1488139,AMRC,2021-07-22,0.04159701208208366,1
0001489393-21-000003,1489393,LYB,2021-01-29,0.021902747401801204,1
0001489393-21-000051,1489393,LYB,2021-12-02,-4.250760760204919e-05,0
0001490281-21-000044,1490281,GRPN,2021-04-02,-0.03543090380799496,-1
0001490906-21-000044,1490906,CFFN,2021-07-20,-0.026047492943595207,-1
0001492298-21-000016,1492298,SBRA,2021-02-24,-0.03621823682744996,-1
0001493225-21-000118,1493225,NFBK,2021-11-16,0.014804425332080595,1
0001493594-21-000012,1493594,MTSI,2021-01-28,0.05003988981901686,1
0001494650-21-000002,1494650,OPTN,2021-02-25,-0.02028990686335974,-1
0001495231-21-000039,1495231,IZEA,2021-02-11,-0.06792043410533222,-1
0001495240-21-000009,1495240,LANDO,2021-02-24,-0.013058358191922692,-1
0001498547-21-000007,1498547,CMRF,2021-02-26,0.034176383154521206,1
0001499832-21-000071,1499832,TSQ,2021-05-17,-0.015679340799167885,-1
0001501570-21-000102,1501570,VBTX,2021-02-08,-0.01889461097035816,-1
0001504461-21-000002,1504461,NGL-PB,2021-01-19,-0.08023822281217641,-1
0001505155-21-000030,1505155,UPLD,2021-05-05,0.03524059068537666,1
0001506307-21-000040,1506307,EP-PC,2021-05-14,0.005483634180556973,0
0001506307-21-000097,1506307,EP-PC,2021-08-04,-0.00518635768190856,0
0001507079-21-000006,1507079,FND,2021-02-25,-0.06418999781285495,-1
0001509228-21-000002,1509228,SDTTU,2021-01-28,-0.013813441792310366,-1
0001510295-21-000062,1510295,MPC,2021-05-04,0.0024106292819394692,0
0001510964-21-000049,1510964,CVSI,2021-06-29,-0.010713214441535834,-1
0001514416-21-000163,1514416,BAND,2021-05-05,-0.026171146614463625,-1
0001517175-21-000017,1517175,CHEF,2021-10-27,0.02193010648832905,1
0001517302-21-000051,1517302,APAM,2021-08-10,-0.01612080083209655,-1
0001517413-21-000184,1517413,FSLY,2021-11-03,-0.05792086500552229,-1
0001518715-21-000183,1518715,HMST,2021-10-29,0.01563123927801513,1
0001522727-21-000003,1522727,USAC,2021-02-16,0.016715105289013543,1
0001524769-21-000006,1524769,CHKR,2021-04-27,0.031067261818239045,1
0001525221-21-000051,1525221,VTOL,2021-11-03,0.011486159570095467,1
0001527166-21-000035,1527166,CGABL,2021-06-01,-0.008697850905462934,-1
0001529628-21-000207,1529628,SND,2021-11-29,-0.04582757663866366,-1
0001530721-21-000034,1530721,CPRI,2021-05-19,-0.019472681836028682,-1
0001535929-21-000088,1535929,VOYA-PB,2021-10-29,-0.015403182649045388,-1
0001537435-21-000040,1537435,TGEN,2021-08-12,0.09381058203821513,1
0001538716-21-000038,1538716,OPRT,2021-03-04,0.10179414872910209,1
0001538716-21-000121,1538716,OPRT,2021-06-11,0.008763783333865294,1
0001541119-21-000002,1541119,SFBC,2021-01-28,-0.019091061582765967,-1
0001541119-21-000012,1541119,SFBC,2021-04-28,-0.012501262626846588,-1
0001543151-21-000024,1543151,UBER,2021-05-05,0.002353942504023765,0
0001545654-21-000027,1545654,ALEX,2021-11-04,-0.02197500123310403,-1
0001547903-21-000096,1547903,NMIH,2021-05-04,-0.07046961125320617,-1
0001552000-21-000048,1552000,MPLX,2021-12-03,-0.02844499529809197,-1
0001560385-21-000029,1560385,BATRK,2021-10-26,0.032680298238615846,1
0001560672-21-000043,1560672,EARN,2021-05-13,0.03308712389922819,1
0001561894-21-000115,1561894,HASI,2021-08-05,0.00143489102946881,0
0001564708-21-000046,1564708,NWS,2021-11-15,-0.056408946396548365,-1
0001568100-21-000031,1568100,PD,2021-06-22,-0.012812905172643108,-1
0001570562-21-000004,1570562,EOLS,2021-01-05,0.16258354683112097,1
0001570562-21-000049,1570562,EOLS,2021-02-16,0.5091850370831745,1
0001570562-21-000171,1570562,EOLS,2021-11-02,-0.02201778043789482,-1
0001570585-21-000011,1570585,LBTYB,2021-01-27,-0.06651172748860701,-1
0001570585-21-000191,1570585,LBTYB,2021-05-20,-0.013583524673992042,-1
0001571123-21-000036,1571123,SAIC,2021-09-02,-0.009299190698026094,-1
0001574085-21-000031,1574085,BHR-PB,2021-03-12,0.021167021309249634,1
0001574085-21-000047,1574085,BHR-PB,2021-05-05,0.019403410883825578,1
0001574085-21-000139,1574085,BHR-PB,2021-11-17,-0.018826897484049088,-1
0001579877-21-000087,1579877,OUT,2021-10-26,0.031707918685581093,1
0001583708-21-000018,1583708,S,2021-12-07,-0.022771847307546556,-1
0001584509-21-000301,1584509,ARMK,2021-12-16,0.02745729956807197,1
0001587732-21-000065,1587732,OGS,2021-07-20,-0.00791543014019691,0
0001587987-21-000108,1587987,NEWTZ,2021-08-05,0.0017888844925073588,0
0001587987-21-000128,1587987,NEWTZ,2021-09-24,0.032450596551871436,1
0001587987-21-000150,1587987,NEWTZ,2021-11-29,0.01291681371642217,1
0001600033-21-000027,1600033,ELF,2021-05-26,-0.0343322100894885,-1
0001600033-21-000046,1600033,ELF,2021-08-04,0.022409560985052757,1
0001601046-21-000169,1601046,KEYS,2021-12-06,-0.008256921925175686,-1
0001601712-21-000177,1601712,SYF-PA,2021-04-27,0.0013562966688613898,0
0001602065-21-000041,1602065,VNOM,2021-08-02,-0.005248619752690753,0
0001604028-21-000004,1604028,WMS,2021-09-08,-0.02330684609792244,-1
0001604778-21-000047,1604778,QRVO,2021-08-11,-0.021965037699089085,-1
0001605301-21-000002,1605301,CBFV,2021-01-29,-0.024333823001123855,-1
0001606498-21-000035,1606498,AVNS,2021-07-12,-0.029307963320987285,-1
0001606757-21-000013,1606757,KE,2021-02-18,0.011956611821451135,1
0001609550-21-000036,1609550,INSP,2021-08-03,-0.024658323039271512,-1
0001616862-21-000003,1616862,AXTA,2021-02-01,-0.007456230649734108,0
0001618835-21-000098,1618835,EVFM,2021-05-06,0.06465065977187645,1
0001618835-21-000245,1618835,EVFM,2021-11-19,-0.06845817766222528,-1
0001625101-21-000006,1625101,PLSE,2021-02-03,-0.05788808999861217,-1
0001635282-21-000075,1635282,RMNI,2021-06-03,0.1003038938035028,1
0001636222-21-000130,1636222,WING,2021-08-27,0.03594954748937962,1
0001636422-21-000052,1636422,HCAT,2021-06-15,0.02037177831924164,1
0001637207-21-000003,1637207,PLNT,2021-01-21,-0.04937552913850951,-1
0001637459-21-000026,1637459,KHC,2021-03-03,0.023213596252484203,1
0001645113-21-000018,1645113,NVCR,2021-02-25,-0.025588796065681763,-1
0001649749-21-000151,1649749,FBK,2021-09-21,0.05630671300396273,1
0001650132-21-000053,1650132,FCPT,2021-06-11,0.0026439851683461857,0
0001655210-21-000219,1655210,BYND,2021-10-22,0.03698521026745838,1
0001664710-21-000012,1664710,KROS,2021-03-05,0.12263387163624184,1
0001664710-21-000037,1664710,KROS,2021-05-27,-0.11682319587746182,-1
0001664710-21-000072,1664710,KROS,2021-11-22,-0.049805472044437415,-1
0001666700-21-000010,1666700,DD,2021-02-24,0.04013418782065248,1
0001669162-21-000012,1669162,KNSL,2021-04-29,-0.032956992035306776,-1
0001672013-21-000064,1672013,GOLF,2021-11-04,-0.01860858130707188,-1
0001679688-21-000045,1679688,DBRG-PJ,2021-05-04,-0.008203300023177262,-1
0001680873-21-000008,1680873,HFFG,2021-03-16,0.014830920248477653,1
0001688757-21-000032,1688757,ESTA,2021-03-19,-0.05588441858443727,-1
0001690820-21-000065,1690820,CVNA,2021-02-25,0.014082903792843382,1
0001692063-21-000121,1692063,SNDR,2021-04-29,0.048233791393490266,1
0001692115-21-000007,1692115,SWX,2021-02-25,0.019884343424051876,1
0001694665-21-000062,1694665,EVLO,2021-04-29,-0.23401442073348577,-1
0001697884-21-000011,1697884,VSBC,2021-08-11,0.0028582124350630123,0
0001698530-21-000012,1698530,XCUR,2021-01-11,0.03533235870363538,1
0001699136-21-000092,1699136,WHD,2021-03-29,-0.0016094564411095469,0
0001705873-21-000007,1705873,BRY,2021-02-24,-0.03819880016722732,-1
0001712184-21-000016,1712184,LILAB,2021-02-19,0.012165590638301249,1
0001714899-21-000077,1714899,DNLI,2021-08-04,0.011497837390805232,1
0001722482-21-000033,1722482,AVTR,2021-02-03,-0.009187718470977657,-1
0001723089-21-000031,1723089,CHX,2021-02-24,0.04432569335373637,1
0001723596-21-000002,1723596,CLBK,2021-01-05,-0.03934196353597974,-1
0001726978-21-000031,1726978,GSHD,2021-02-23,-0.14482786190482266,-1
0001726978-21-000183,1726978,GSHD,2021-10-27,-0.08172437045838499,-1
0001728951-21-000069,1728951,EPRT,2021-06-08,0.00953985645021671,1
0001734875-21-000006,1734875,MSVB,2021-01-27,0.06374609665834519,1
0001737287-21-000025,1737287,ALLO,2021-05-19,-0.08481483223278274,-1
0001737287-21-000034,1737287,ALLO,2021-08-02,0.06400867227594187,1
0001739942-21-000118,1739942,SWI,2021-07-26,0.021372337859028923,1
0001743745-21-000007,1743745,GNLN,2021-03-02,-0.09445931581779232,-1
0001748773-21-000052,1748773,RTLR,2021-11-03,0.04642465548972896,1
0001748790-21-000006,1748790,AMCCF,2021-02-02,-0.022301925960978908,-1
0001767258-21-000041,1767258,XPEL,2021-05-21,0.05212958237881504,1
0001767258-21-000086,1767258,XPEL,2021-11-29,-0.08374291746399465,-1
0001794783-21-000066,1794783,SLQT,2021-05-03,-0.060440652256322,-1
0001794783-21-000181,1794783,SLQT,2021-12-27,0.0009137500766758233,0
0001801169-21-000110,1801169,OPEN,2021-10-04,0.11645352576707602,1
0001801170-21-000016,1801170,CLOV,2021-08-13,-0.09304174789076314,-1
0001801170-21-000027,1801170,CLOV,2021-09-14,-0.011723288020446088,-1
0001808665-21-000013,1808665,ASRT,2021-03-11,-0.018009644798292035,-1
0001808665-21-000038,1808665,ASRT,2021-05-06,-0.11783424926014607,-1
0001818874-21-000116,1818874,SOFI,2021-12-15,0.05321785870625728,1
0001820721-21-000011,1820721,ARRY,2021-04-07,-0.047903124989682855,-1
0001822479-21-000013,1822479,SHC,2021-03-09,0.009020052211991869,1
0001839439-21-000022,1839439,PYCR,2021-11-23,0.006997770131788039,0
0001856314-21-000004,1856314,YOU,2021-08-16,0.02000320124371424,1
0001866581-21-000017,1866581,BROS,2021-12-15,0.04504509079151653,1
0001868941-21-000003,1868941,FLNC,2021-12-03,-0.05488273572897462,-1
0000002488-22-000009,2488,AMD,2022-01-27,0.1309317425199492,1
0000002488-22-000120,2488,AMD,2022-08-02,0.023821979677678295,1
0000003570-22-000004,3570,LNG,2022-01-25,-0.023200390527488013,-1
0000004127-22-000035,4127,SWKS,2022-11-03,-0.021237600504220522,-1
0000004127-22-000039,4127,SWKS,2022-12-16,-0.03341602139372013,-1
0000006201-22-000004,6201,AAL,2022-01-11,-0.0008562406916348131,0
0000006201-22-000037,6201,AAL,2022-04-12,0.030260222831310246,1
0000006201-22-000059,6201,AAL,2022-06-10,-0.06498893304430087,-1
0000006201-22-000097,6201,AAL,2022-12-19,0.008294836436304909,1
0000006281-22-000027,6281,ADI,2022-03-07,-0.014253074930579812,-1
0000012927-22-000019,12927,BA,2022-04-27,0.02197720654369617,1
0000014693-22-000137,14693,BF-B,2022-11-17,0.024218348673006096,1
0000016875-22-000016,16875,CP,2022-04-27,-0.015556189991257852,-1
0000018349-22-000156,18349,SNV-PE,2022-08-11,-0.0017984403059236875,0
0000020212-22-000054,20212,CHDN,2022-02-23,0.0617305547516529,1
0000021344-22-000013,21344,KO,2022-04-25,0.003599604042452631,0
0000022444-22-000012,22444,CMC,2022-01-10,0.06545358802186352,1
0000023194-22-000048,23194,CRK,2022-11-30,-0.11712325624357056,-1
0000024090-22-000039,24090,CIA,2022-05-05,0.3187252848993801,1
0000026172-22-000030,26172,CMI,2022-07-11,-0.035526193890661584,-1
0000027419-22-000002,27419,TGT,2022-03-01,-0.01935035413316366,-1
0000027996-22-000139,27996,DLX,2022-04-27,0.019154620446880544,1
0000029644-22-000028,29644,DCI,2022-03-02,-0.00742435385111484,0
0000034088-22-000034,34088,XOM,2022-06-01,0.062223799952394465,1
0000034782-22-000117,34782,SRCE,2022-10-20,0.03454232599786522,1
0000036966-22-000068,36966,FHN-PF,2022-10-27,0.03700323928664262,1
0000038725-22-000002,38725,FELE,2022-01-04,-0.019838238816715426,-1
0000040211-22-000012,40211,GATX,2022-02-02,-0.01289771991381139,-1
0000040729-22-000002,40729,ALLY,2022-01-11,0.007940753098669817,0
0000043920-22-000022,43920,GEF-B,2022-04-19,-0.015556648645724591,-1
0000045012-22-000036,45012,HAL,2022-05-02,0.031031108081176484,1
0000046765-22-000016,46765,HP,2022-03-02,0.13250175614693172,1
0000048287-22-000107,48287,HNI,2022-04-28,0.005859916500810192,0
0000049196-22-000011,49196,HBANP,2022-01-21,-0.06147163022559543,-1
0000049196-22-000088,49196,HBANP,2022-07-21,-0.026711533961723433,-1
0000049600-22-000015,49600,EGP,2022-02-03,0.011271646395014434,1
0000055242-22-000043,55242,KMT,2022-10-31,-0.00272396178352996,0
